first_corpus,first_item_id,first_title_sha256,first_label,second_corpus,second_item_id,second_title_sha256,second_label,corpus_pair,character_5gram_jaccard
ISOT,42382,e54e3585f740cc94102d6c9009200ed22665c1553878966c6cd032753f67f5e0,1,ISOT,42402,72fc086891ccb4f882b61fe1a3d284e78f5223c6097722175204a5c3b69007e6,1,ISOT–ISOT,0.7142857142857143
ISOT,41539,3f7226ac4848db77f84157e646a9945bc64d74be33b61fc10a434956bd7d2979,1,ISOT,43483,55199e270cf295ecb385ac0bf26215d64f4c710d142b41584745aa2b99f43156,1,ISOT–ISOT,0.7464788732394366
ISOT,43386,3fdb7bdfeaf8b20f0ecc2570ac7c91638e22a2a194f31b6b8279dc9711006a94,1,ISOT,43634,30be3d3fb15414ed563e6266626672e39dc8bfdafaa96e993b371eb9073e4cf3,1,ISOT–ISOT,0.7733333333333333
ISOT,43634,30be3d3fb15414ed563e6266626672e39dc8bfdafaa96e993b371eb9073e4cf3,1,ISOT,43722,05608eb3bfb44c52e6c6d2e8cd6ab3dc7009089b21a2cbc4c804d685326c59c7,1,ISOT–ISOT,0.725
ISOT,43822,22f6fffa7daae864a88b9fcea69e526c95205e77ffc3f9f19e153aaa5806a025,1,ISOT,43917,eb32250bfae30f9d9f74f7ff19198591adacc67d319b6304c5538bd8e265e592,1,ISOT–ISOT,0.8695652173913043
ISOT,43949,e0b55c7d5d82ded12b92a5461e240e1612b68545f9859b0bcb25717fef43f659,1,ISOT,43951,966049f9168022f059c8ca80558848a67c593ee852fdc4f5fc56f1bc713b126a,1,ISOT–ISOT,0.8360655737704918
ISOT,41539,3f7226ac4848db77f84157e646a9945bc64d74be33b61fc10a434956bd7d2979,1,ISOT,44015,3d17daee8b857f7a04e03462f953836c46397b815902cae2fe16233e2eee4b0f,1,ISOT–ISOT,0.8235294117647058
ISOT,43483,55199e270cf295ecb385ac0bf26215d64f4c710d142b41584745aa2b99f43156,1,ISOT,44015,3d17daee8b857f7a04e03462f953836c46397b815902cae2fe16233e2eee4b0f,1,ISOT–ISOT,0.8208955223880597
ISOT,43822,22f6fffa7daae864a88b9fcea69e526c95205e77ffc3f9f19e153aaa5806a025,1,ISOT,44340,bc59298ef48a73eccd6eb959a80321dec726f33bba541ac6c3b9df680b679eea,1,ISOT–ISOT,0.7195121951219512
ISOT,9467,2a34fd9c55963516c6af6d7339f56d2a6e1ff3158f18db07353934547ae1d919,0,PolitiFact,politifact14749,62ecb672545bc1903df8160c142b24c05d867aa452b3d3d82d24678946e26625,0,ISOT–PolitiFact,0.8411214953271028
PolitiFact,politifact14950,6de98c8dfed3c841994fe02375b39b82d820fb6bfecadd04cb8fafae534ded41,0,PolitiFact,politifact2836,00c6eed4b68412b1fb6905eb9a1ff93d01c2b61b0a08eb55e364c2d548cd79c1,1,PolitiFact–PolitiFact,0.8571428571428571
PolitiFact,politifact667,2630f9a9917af19dfd41e0cf9c7a61cb3c59c9956ea15ed8ff7a2a0c3f4e14df,1,PolitiFact,politifact160,b291771798b9df8b066c2114f59908c15aca11943ec1de67f62f5ff04a0582b7,1,PolitiFact–PolitiFact,0.7333333333333333
PolitiFact,politifact648,e5ba1d277da9d37a115dc1f4d7a737106dc7e0b3611539543a6e18293c334a5d,1,PolitiFact,politifact671,1803c9c0f33a8f6f489d595cf0ea2d08c82bac09f77d4f21808764c212ec1e11,1,PolitiFact–PolitiFact,0.7368421052631579
PolitiFact,politifact1624,fb9fdd68463727f534e6bd9555814aa622df37d1aef231a56cb18e9a4b0c3c56,1,PolitiFact,politifact1375,5c9e4126e6f462e24e5c6028e80ce0bd5529d4ecaa9af9680f3fe69b27dde510,1,PolitiFact–PolitiFact,0.8095238095238095
GossipCop,gossipcop-9521617242,1bc8b887d2d62161dd692e3c15ed1e30d81c9054ced710ce4aee70a00f6ca3f2,0,GossipCop,gossipcop-7816220968,6118c6019ee06d39eb99c870a5ba7bea628e1ac2fe5f67e5d21afe5f5d744593,0,GossipCop–GossipCop,0.74
GossipCop,gossipcop-6402144755,10b14df294499d2d6f6703b29b4bbc3aeaee7818357202faeb760208c801a56e,0,GossipCop,gossipcop-4745628397,f200a9b8d003f4e7777c6fb88956e35ee08ce573777341073d846ae96e19a550,0,GossipCop–GossipCop,0.8979591836734694
GossipCop,gossipcop-693095047,2c2f71132776b172ee860738f7823df453706ae8f3c279e4c6a4042942950f0b,0,GossipCop,gossipcop-6229080761,f6309eacd61bf347c68927c40fa574371cb96c4a3a7e46fa478b74a0f9bc136a,0,GossipCop–GossipCop,0.759493670886076
GossipCop,gossipcop-6645380580,ee1e0e2364e53eba8ae85f0c35ff2072c909f01813ce2f58fc70db0c0475aa75,0,GossipCop,gossipcop-8141299387,c726c9377cee720bb7599264812689564a2aa1ffc83b0f70da7145ed5d5d008c,0,GossipCop–GossipCop,0.8189655172413793
GossipCop,gossipcop-1361315567,9d5523c9a5b5b53a5e899a6f330dec286a1d7225a55832ce498472f587a959a1,0,GossipCop,gossipcop-7837023409,81f557149452caf107714e6b770d9960d73dbf1334cea902f75f093b96ee5529,0,GossipCop–GossipCop,0.8095238095238095
GossipCop,gossipcop-1113442022,c914d1873676fc1f78cb1040535d44a37195aed65c04f18b2063243d5ab985e5,0,GossipCop,gossipcop-2801595685,77b65b35205b31ea46f2b6cfc3193a25a2032fbc10541588f79e39da2af24763,0,GossipCop–GossipCop,0.7976190476190477
GossipCop,gossipcop-3752556623,f063c487ac455511bb950144ccc733174b8f8b18ff6833b7e57a232fb8610efb,0,GossipCop,gossipcop-7199383095,a2d45da3d307f89b90f7d1d6bb21e4a1ac00abb136d9308101203a8d0ffb3fff,0,GossipCop–GossipCop,0.8571428571428571
PolitiFact,politifact14950,6de98c8dfed3c841994fe02375b39b82d820fb6bfecadd04cb8fafae534ded41,0,GossipCop,gossipcop-6107877588,6de98c8dfed3c841994fe02375b39b82d820fb6bfecadd04cb8fafae534ded41,0,PolitiFact–GossipCop,1.0
PolitiFact,politifact2836,00c6eed4b68412b1fb6905eb9a1ff93d01c2b61b0a08eb55e364c2d548cd79c1,1,GossipCop,gossipcop-6107877588,6de98c8dfed3c841994fe02375b39b82d820fb6bfecadd04cb8fafae534ded41,0,PolitiFact–GossipCop,0.8571428571428571
GossipCop,gossipcop-3752556623,f063c487ac455511bb950144ccc733174b8f8b18ff6833b7e57a232fb8610efb,0,GossipCop,gossipcop-9581448401,3278deac8714a47f7a9468b991902fa99eaecdcec34274fcf6948dadd8aa6006,0,GossipCop–GossipCop,0.7555555555555555
GossipCop,gossipcop-7199383095,a2d45da3d307f89b90f7d1d6bb21e4a1ac00abb136d9308101203a8d0ffb3fff,0,GossipCop,gossipcop-9581448401,3278deac8714a47f7a9468b991902fa99eaecdcec34274fcf6948dadd8aa6006,0,GossipCop–GossipCop,0.7555555555555555
GossipCop,gossipcop-9706837555,8b293ac1d494bc1d5d90c37455376ef166131964fd751217203218dfe7a10b1b,0,GossipCop,gossipcop-93262280,aa44b9abdccb25396273fd12d50546ea47a584a32c20246593b96bf0434a4e17,0,GossipCop–GossipCop,0.8095238095238095
GossipCop,gossipcop-901809614,56f8276aeaf115d5b5d6d092c46900d68fd0913e563f52983fae38ef85031269,0,GossipCop,gossipcop-5580023606,35152caf05eb49381f5a77ddb3c65711c77879c7603d121b318df19acddef5c6,0,GossipCop–GossipCop,0.855072463768116
GossipCop,gossipcop-5382029129,48b383f9e82bce7e447508d108793eba8b6385263555ec087f23922304c6871d,0,GossipCop,gossipcop-7313994513,44d1ffb43e08d1962cd6b169b71760dc47860e46c5a7a4b5182f821326fddae3,0,GossipCop–GossipCop,0.7457627118644068
GossipCop,gossipcop-8197888031,84f4452d449268a1eac4e57562d6b9856dc50b7677b35d23fa6c4fa8edce248a,0,GossipCop,gossipcop-9697644475,523237f64f1c4d4a5397358c6ac76cd1c57624ee101c806b3c2e023670c03975,0,GossipCop–GossipCop,0.7027027027027027
GossipCop,gossipcop-9350061179,f211bcf86d2be529ea2c6dc85d2a248650fe1206b7886f137ad58a91efa847fa,0,GossipCop,gossipcop-9188183978,d3d444cc0a803f4be436897d8d0fb4575861e051500b2504b01f8c144275f2fa,0,GossipCop–GossipCop,0.797752808988764
GossipCop,gossipcop-7846357834,b8175c4698d031e52a100004edde310f7edb9a2c1cc747a8ab3029bc7082f375,0,GossipCop,gossipcop-947530966,6e63566ea31719046276d6b909ee21fbb7af5d9b4b23d51cf4c05638ba074e3f,0,GossipCop–GossipCop,0.8108108108108109
GossipCop,gossipcop-3752556623,f063c487ac455511bb950144ccc733174b8f8b18ff6833b7e57a232fb8610efb,0,GossipCop,gossipcop-5168094775,c726c80b7f44b420705de55d34c755d8968b8a210c2ee4ed0ffd0b57a5cb7aca,0,GossipCop–GossipCop,0.7906976744186046
GossipCop,gossipcop-7199383095,a2d45da3d307f89b90f7d1d6bb21e4a1ac00abb136d9308101203a8d0ffb3fff,0,GossipCop,gossipcop-5168094775,c726c80b7f44b420705de55d34c755d8968b8a210c2ee4ed0ffd0b57a5cb7aca,0,GossipCop–GossipCop,0.7906976744186046
GossipCop,gossipcop-9581448401,3278deac8714a47f7a9468b991902fa99eaecdcec34274fcf6948dadd8aa6006,0,GossipCop,gossipcop-5168094775,c726c80b7f44b420705de55d34c755d8968b8a210c2ee4ed0ffd0b57a5cb7aca,0,GossipCop–GossipCop,0.7727272727272727
GossipCop,gossipcop-7673059893,32bf8b5becc880d7e1c26062a364de90fa51b7d216a37ba527a27419d6bb0901,0,GossipCop,gossipcop-5517886157,6441820eb18d085463bb6bf7847d5896b5b2a395fee5b98bc01e80a3018d8335,0,GossipCop–GossipCop,0.7846153846153846
GossipCop,gossipcop-6427629621,2f184a8b6bd9c3cc8358d158fab2ba7074ed440962bf480c3d2542dbb7e75040,0,GossipCop,gossipcop-1227295031,68fa2c95cabfeacb5deeccfd8825037f19d1717f3ddd4d6f5dff62ac1ca59b6d,0,GossipCop–GossipCop,0.8309859154929577
GossipCop,gossipcop-6117155029,d5645a2db5b779091280a55b515de49488a0ed23db6d63c913185790545e1d8b,0,GossipCop,gossipcop-891960,326d1ab15440c652a35378984f899e3300d6221608ed46044b11c950188e72aa,1,GossipCop–GossipCop,0.8269230769230769
GossipCop,gossipcop-930832,4d0c0919600f6082c7330e2bde83eb93e355f9f31dc8d4658dcc7202d94d99b3,1,GossipCop,gossipcop-905785,8cabf4b3c34b4b8aa5f033d72d0b77e1847e78c34724053625890976fee5b901,1,GossipCop–GossipCop,0.8636363636363636
GossipCop,gossipcop-316471145,2003b98d803804f43decf3156dd78b3db81593dc1a036b7e4dfe8034a6628498,0,GossipCop,gossipcop-906304,7839c521e1df625057b3a1fc8840a9046ad500b932bf40d4ed150b1a21d0d699,1,GossipCop–GossipCop,0.75
GossipCop,gossipcop-850454,41c8496bb666f3e280797050c05b6c33b09e949a9c48f40884ff93f277e9fd1e,1,GossipCop,gossipcop-866750,606d230fd69d1085baec780f04edca59e00dff277c0c721c1afe8cf1f4313d8e,1,GossipCop–GossipCop,0.7352941176470589
GossipCop,gossipcop-909170,642db0206e48aef602aedc02ccda69bac60ec19cbec5ccb6dc8011f20d9a5a52,1,GossipCop,gossipcop-911580,c317b6f8ecfe1da2080289f4c84f3d615e9f4c41ea419c4c98bf0776aa965596,1,GossipCop–GossipCop,0.7804878048780488
GossipCop,gossipcop-6207797521,0bc035e47c4c963df55c840bdd196dc7c04d701500136c89588d40399cce2c90,0,GossipCop,gossipcop-930749,58410fb603496f244090024f5dd6aa41eab67e2cc86d74560a7f356e7be31c46,1,GossipCop–GossipCop,0.7012987012987013
GossipCop,gossipcop-1976997309,4de516307a4f29e2a059193c50c4edcaaba9fb1ae588377556f11af21b22585a,0,GossipCop,gossipcop-945517,187de1550188a1a7d0d930938fdb86a27655f7e4381774de91ddc38d242346e1,1,GossipCop–GossipCop,0.7872340425531915
GossipCop,gossipcop-8704950132,f31c25c33a1c8d1ff8612c406b4db187c640796edebfefc98b10c457d9a6e702,0,GossipCop,gossipcop-954407,27000b1c6ab0d53fb3d358db76dcdc021dd5176b3ff6062b2cb3af743fb6b0b4,1,GossipCop–GossipCop,0.8059701492537313
GossipCop,gossipcop-4264578031,1b782187dde4a66b3cd5df5f85e417b6bad7d9afe724080a9663355659b6db63,0,GossipCop,gossipcop-900516,964d3ed43316b6a4afaff07e07983e7a5c964224c7efb4dfc87e3a173ed2523b,1,GossipCop–GossipCop,0.8113207547169812
GossipCop,gossipcop-3301524860,b8d65efb7255f52777ff2928cf5494103e96ced4924631069bc7eeece1e6fc36,0,GossipCop,gossipcop-941589,22a849e4c6ce6d39e44263c64a1dc8fc971141f5cd456396fa8feec8a0853399,1,GossipCop–GossipCop,0.7361111111111112
GossipCop,gossipcop-884846,769c132c899b88f22adb502eae7316c78a2dadeced3135c70c13ef9ce767ef05,1,GossipCop,gossipcop-899422,f5dfa531d5f01c4711097f59e547023eb619afda3668f65b4432ac2da6eb06fd,1,GossipCop–GossipCop,0.7321428571428571
PolitiFact,politifact14831,d80b08242b0ca1b6404458a519f19abbed0dba47b66d76383275558afb871354,0,GossipCop,gossipcop-930346,d80b08242b0ca1b6404458a519f19abbed0dba47b66d76383275558afb871354,1,PolitiFact–GossipCop,1.0
GossipCop,gossipcop-907877,b2e740494c4969b8854ed165fedc07cb3ec419dab993f1a742881f1937152915,1,GossipCop,gossipcop-907795,587fcfa243b8cb14ff3b6c18281293318c2763e94f1e1e95e1dc91c32373bd15,1,GossipCop–GossipCop,0.8421052631578947
GossipCop,gossipcop-3617487539,70246311262d3bb2f97d59c8155e8d21ec732b4d619ce84a54291f05b1d8167f,0,GossipCop,gossipcop-842442,04a24d55a3dd3619b3f9a428a48dac74d2af1573aa2a12aa02fe77cd4da51093,1,GossipCop–GossipCop,0.8113207547169812
GossipCop,gossipcop-941661,88536378c24471cd71f12a0aa516e3a8b345db68ca8e6463d803ec6555cfbe2b,1,GossipCop,gossipcop-866238,9688be30bbf5303decdd8013ab240893ce60a94d3913ad88b8358a3247392904,1,GossipCop–GossipCop,0.8245614035087719
GossipCop,gossipcop-934030,b0eed827f9259506eaa27fac44b93b8ca0c16b3bfc6d02d77280a323ffb04e92,1,GossipCop,gossipcop-852896,a0905a2070ae8832f88cf571fa6868e2a81dcf8cd0079e8b64ea85d05592f732,1,GossipCop–GossipCop,0.75
GossipCop,gossipcop-912590,0ca48a7994f659a25a4d4f3676f39e27cffb792591078fda8d305d0f785f965e,1,GossipCop,gossipcop-883194,b1511f31a7c5f69cd8fc31dad7bb652e3f0050dbe48df1b39acb0a7c5d4a8797,1,GossipCop–GossipCop,0.8
GossipCop,gossipcop-7499820814,b2c34b7ff680e9146d1f3512f495bd1c5d789e8d132ae671e69890285e75c0e7,0,GossipCop,gossipcop-885208,52ace31631a65c01fdd743077c9bfd74a38325b02a0d1ed2dfd13b4b1c153efd,1,GossipCop–GossipCop,0.7543859649122807
GossipCop,gossipcop-918182,105d9bb8c0a6b2ad2febd9102774eda45717107847b5ec909d9781f8eec4d66d,1,GossipCop,gossipcop-931216,6c2e850c073e592d27dc90389a7b2b69ae8bd3ed12292abdd325c823b9c13b22,1,GossipCop–GossipCop,0.7017543859649122
GossipCop,gossipcop-946247,ab0a9d1f0209d59dcdb993d02d01d5bec352ea601c509f241405a3fcb6c5f5b8,1,GossipCop,gossipcop-862579,c73ddfc5aaa06c0331528ddeb06fddb84929721aaa7acd0157998b4393515477,1,GossipCop–GossipCop,0.9459459459459459
GossipCop,gossipcop-938101,a90412c6e8d9517493b9f3c3dc14f1e522ec0ee60c4a1e9f0d01f4027d099e23,1,GossipCop,gossipcop-924217,9e82ef7c729d290b5f309f066b131cf81eaf5a2b1a5aade4bea11abbb71c7f06,1,GossipCop–GossipCop,0.855072463768116
GossipCop,gossipcop-852896,a0905a2070ae8832f88cf571fa6868e2a81dcf8cd0079e8b64ea85d05592f732,1,GossipCop,gossipcop-854218,2bbdd48bd12b41847fc779c44c57ef2c893e053952507a88a0336354beaa0610,1,GossipCop–GossipCop,0.717391304347826
GossipCop,gossipcop-3541129171,175417567c5c511c01dc23d470a0d3ef49475f62367789a04e4e3b8417ca0be0,0,GossipCop,gossipcop-877698,584376390574967009dd62453c330a8e73e03a3219e6286e6d8d2bc55fceaae8,1,GossipCop–GossipCop,0.7272727272727273
GossipCop,gossipcop-6331772162,03f90c1403a8787d4394768de60f8c9397eebda1f41ea987b5afd4800081f7df,0,GossipCop,gossipcop-880451,e01600796af3f31fde9688ae02a49343085cefcd0bdcb8c26d0522fa61366898,1,GossipCop–GossipCop,0.7702702702702703
GossipCop,gossipcop-931216,6c2e850c073e592d27dc90389a7b2b69ae8bd3ed12292abdd325c823b9c13b22,1,GossipCop,gossipcop-896533,9fc7ba61a6b3d9b61da3b7045a1a76d678a8c369fbcd53b12906dbc7b8b27dec,1,GossipCop–GossipCop,0.7017543859649122
GossipCop,gossipcop-852538,71fe88da8e916850b98ee04f33bd7122d7429b375b30294cb0495555c06b8b64,1,GossipCop,gossipcop-933838,2e8796742e7e51c9d8a86bfd3af0af451ce68050717881bc79034b90dea1b69d,1,GossipCop–GossipCop,0.8571428571428571
GossipCop,gossipcop-860894,dc36c779488bb8955ff923bd6fe204c02b1e827533f12f9b4acf41c80a9e5831,1,GossipCop,gossipcop-860652,f9f46b5cbd039d0a1ea940f34acc47848001b767d715f2db98e803b0b2de2372,1,GossipCop–GossipCop,0.873015873015873
GossipCop,gossipcop-933830,dd14cfae0e9a0a7ce38a42a2600095894a576322562896890340a9704dac4adb,1,GossipCop,gossipcop-889590,e19c0554617e84fbd7d230887df66b9121f0f34438edc191065c6705d4b84a18,1,GossipCop–GossipCop,0.7857142857142857
GossipCop,gossipcop-857935,459ea13310ac08bba162caba17a2f99c60d201db5400a27b5171173ae5e3d357,1,GossipCop,gossipcop-876900,d2e8e9c0547b21b48b2ae5047fc7960e3d278e0ae8535542eb234e33654678c1,1,GossipCop–GossipCop,0.7
GossipCop,gossipcop-4561895255,ee47241594223f8b8369e5ea4abcdcbea1354bbe2dabb0f18119d2d378f10032,0,GossipCop,gossipcop-873820,a4e715841ec8461d80b6b7114060cb9dd58bde9f858638c87dec83bba0d24feb,1,GossipCop–GossipCop,0.8
GossipCop,gossipcop-844036,6cd431624c7982d9d677dde6f54a9d839180de253bd6a869a2f8ea7233514ef6,1,GossipCop,gossipcop-874838,1420bef61887345dff368beed935422cd7f14db40830548902252648e11ae2bd,1,GossipCop–GossipCop,0.746031746031746
GossipCop,gossipcop-906905,6a69e46087fdf289d3fac15e0626173461ac1c3ec544ec5924c25734c150db13,1,GossipCop,gossipcop-906673,d477e78b29663e156d4ec0d85bc83a580aa48d5fff329abc024c8e2f92807282,1,GossipCop–GossipCop,0.7605633802816901
GossipCop,gossipcop-931216,6c2e850c073e592d27dc90389a7b2b69ae8bd3ed12292abdd325c823b9c13b22,1,GossipCop,gossipcop-908383,74f145893ca9e2999082832dedff02cba529b1687cd8244c43395e2b396d9931,1,GossipCop–GossipCop,0.7142857142857143
GossipCop,gossipcop-9433485305,6b81bdc340ae6fe319ffd5e38ae3a1fe2b60ab068ed25a81f7e1aea91fd481f7,0,GossipCop,gossipcop-870718,8007b80c06c30ae0ba400d06ff7b14f907531a0d3721dca6145d52360b4aef4a,1,GossipCop–GossipCop,0.8082191780821918
GossipCop,gossipcop-909332,1b6d5f407375f4e9cffb65cd4bd50d9b9766b6f3ca45905d642f19249280ff22,1,GossipCop,gossipcop-906084,14159396b329155f89335cca039d5f711f1ede5f1b423691b74a02155f28ee04,1,GossipCop–GossipCop,0.9090909090909091
GossipCop,gossipcop-903813,97c74fbd2835d8c5f3e4eb32f2a94f8ff82d238e4eb3bc6f76f6e4fc7761d639,1,GossipCop,gossipcop-907390,28ac0ebfa7b563fa14cde40e48417397660033936a4b695514a9cd47c544fbb5,1,GossipCop–GossipCop,0.8363636363636363
GossipCop,gossipcop-876114,8f295cc74733ee7d6ca74d6bf8ebfbaffabf1aa1b1fa916083b0d365b7eb302c,1,GossipCop,gossipcop-876627,2a46bf83a040d9af3676014034b5adce7f12d7d150535a457f0f020d71a2eddc,1,GossipCop–GossipCop,0.7027027027027027
GossipCop,gossipcop-937305,ffa42d65254d9cb851d88f222a988d72500aa51631fb7bf5ea65d01fb9b30091,1,GossipCop,gossipcop-853752,8c12cb9e197dc15e38ccd1a8d4de1cd69a2500ee6bbdf81ed8dc74073389b3c8,1,GossipCop–GossipCop,0.9482758620689655
GossipCop,gossipcop-946710,c85ee9ba01bc3cd42bee1c00f07949f2ef156d555a7fa6b539d2e51e9f33bba6,1,GossipCop,gossipcop-952953,b1b5efe7910656f66ad1780635a752dac8c15373c3e9e7892efb6b4363bf0345,1,GossipCop–GossipCop,0.7321428571428571
GossipCop,gossipcop-5287901459,18161a6c02954118add12f7b962bbc5b8896dfc86c51b4e43061ff42cc1535bf,0,GossipCop,gossipcop-932478,45a3c5de3dbfcd55122b41d667e94912a98b3840fec56b37add49410c69b5396,1,GossipCop–GossipCop,0.7848101265822784
GossipCop,gossipcop-869138,e0d0d98e60d314248a746213c02365853a2c355e8c7413f89f753bd5bcb39c9f,1,GossipCop,gossipcop-921265,99402e981dc1aad0fee7aa84dc0f19637cac8d04ffaf3400f56abb6afed98a75,1,GossipCop–GossipCop,0.8507462686567164
GossipCop,gossipcop-948670,8f619e285371b1bf4d2c0f9a773bb91ae3cfc4461973229b4b00520c20619509,1,GossipCop,gossipcop-948674,655fe7b90143c602d3c9cdc8565d2300849a99683d4cda381f7aeea3c73fc16a,1,GossipCop–GossipCop,0.7058823529411765
GossipCop,gossipcop-5940521758,aea76335ab48dd74d44ad183a2bbc332b0b3fa65554825724be45c3efe75fad3,0,GossipCop,gossipcop-919210,d4e1d73520b20b7be0adfa69c104e84669eca006c92c89dc10d4ee710d71921d,1,GossipCop–GossipCop,0.8705882352941177
GossipCop,gossipcop-1811699604,8bc2bd9b043b1ab221cdacf44323623c73b9d24f49e6e588ea5217cb694ad8c7,0,GossipCop,gossipcop-909484,9f29e946f2d17a614fba98d448994395f5758731091580863cad4031c0773095,1,GossipCop–GossipCop,0.8
ISOT,35663,a086e126af1ab4ba8f6a0616e6da7a9ab103f028a279b6e0dd6d9fad9e0f646e,1,GossipCop,gossipcop-900358,73a94f5d89a35fc6caadb92846879ddbbad5b0b445cd8e2a884dcce863beddcd,1,ISOT–GossipCop,0.8113207547169812
GossipCop,gossipcop-994232799,b1dba889b2998824499ef79ca7309a4d36cc7c051b682310e86a555cc0af0b82,0,GossipCop,gossipcop-900358,73a94f5d89a35fc6caadb92846879ddbbad5b0b445cd8e2a884dcce863beddcd,1,GossipCop–GossipCop,0.7
GossipCop,gossipcop-916901,ced83b349447500f21cc855a7ceac0251af0ab316d2a285e8a5bad0dcbfdbca2,1,GossipCop,gossipcop-906858,e1886a610435a6c2edb255fb990e00a0dd7c7969ce78f39d06b69060e006366d,1,GossipCop–GossipCop,0.7428571428571429
GossipCop,gossipcop-931842,8ab6b1f93ce5534847b7f220945c19e0302d2c072d16a71969c2b37e96ec3856,1,GossipCop,gossipcop-937715,64d911bf632238bc4107462cf8c63595785bd8bc246e01c089598336de4eac86,1,GossipCop–GossipCop,0.8367346938775511
GossipCop,gossipcop-855264,2df20d05473ac767f3920cf1d7c5d81f70c22f9997697345e996a15f94c3cb24,1,GossipCop,gossipcop-855026,70c13c5c55af0ed4137e38d9054a9a9ef29f3f686f53ff42e0b2431a591990c0,1,GossipCop–GossipCop,0.9285714285714286
GossipCop,gossipcop-1211038093,9a2043b015f6d750dfa3fc80bd7b424840c68455bbf7a5734dbd40cf73a61e69,0,GossipCop,gossipcop-949908,2ce02709f68e3ff23cbeacc9a575c42079237a20840290d519b02cc62f8005ba,1,GossipCop–GossipCop,0.9493670886075949
GossipCop,gossipcop-923048,0fa7549d2137453a3060b5e324a97a29b3a6e8faa218b690114fb378c35f7f7f,1,GossipCop,gossipcop-922295,15c4df4911945a04ed22c4055d0f27b22aa8a2356095f718a36e30959be9e46b,1,GossipCop–GossipCop,0.7
GossipCop,gossipcop-941963,63732fbcb674bae16f5111ba819b035d90a749cd9cab8d13866be3e0b4a387f0,1,GossipCop,gossipcop-848557,c578e2266efa87431e8e81eeef6e8c1534922d1eb35cf0c3ed332e27ebedfcff,1,GossipCop–GossipCop,0.7647058823529411
GossipCop,gossipcop-888363,1019d2dc50fe9fc6192452793934e9bcadc2eb1cd35c64e3b7634f3e4536df65,1,GossipCop,gossipcop-891723,28227368f81a4b6f331ded8ca859049aff39e4483ef46c32af630be6cdf1f4ea,1,GossipCop–GossipCop,0.7083333333333334
GossipCop,gossipcop-849078,5cd93e43ad42928719d4436c7e39a0513780f0eb9afc7138df9efb2352e89108,1,GossipCop,gossipcop-945212,8ea16f4a05dbbef6c097266987dfcd43faf58b11ca26cd162664e4e823ba3f56,1,GossipCop–GossipCop,0.7115384615384616
GossipCop,gossipcop-908917,c7934e8d4bef292b31e6cd56c0d2c11afa0bfd81e23d29ed19291a1c3f6ed949,1,GossipCop,gossipcop-907065,c614ccf45669f7dcc102be41faf78e2a61242170d946c6db593db3e0fe4dc6d0,1,GossipCop–GossipCop,0.7176470588235294
GossipCop,gossipcop-941311,53c8a5a507c029b24906b281184140c55b3d03b75ec2f631d1bf4a35fe908a0b,1,GossipCop,gossipcop-926312,ec1cc8a7cb11cca362b0d98c87b18d65062a5f5d17402f7bacab8dcaea66f743,1,GossipCop–GossipCop,0.8656716417910447
GossipCop,gossipcop-889667,083972fc040733dae671f59f5d8dab091e8ff954fade161a44632a19f5bbe514,1,GossipCop,gossipcop-942465,48383950879d547e4e5793448d60bb812eb68b813aec0e28e816b89e83012595,1,GossipCop–GossipCop,0.9146341463414634
GossipCop,gossipcop-2521468597,a584a68599a2e0ede8909d64f73510ceef5d356d9a460a9e2b2fea20414838f9,0,GossipCop,gossipcop-899125,b6f3ad1cc6a13218b44f75d8e6ab42706a4897bfecf5a670e270921983694510,1,GossipCop–GossipCop,0.7555555555555555
GossipCop,gossipcop-908557,aaf66cbd66925dd1e39d3233286e366e5a398d2a8b589226c40dc9480a96ec60,1,GossipCop,gossipcop-906116,566234aca5bb19cfd7d9cf19b2ed5ee45cee842516360fcb1ef82749f2e21055,1,GossipCop–GossipCop,0.9318181818181818
GossipCop,gossipcop-849511,84d75f705e20c1c8f05c07e59d4482d31cc478db87241d6ce2299b37808693be,1,GossipCop,gossipcop-941410,6cc64744dfb13e09012923e34570367a7a76453adad6e57d9bff992a3d7457ad,1,GossipCop–GossipCop,0.7
GossipCop,gossipcop-933830,dd14cfae0e9a0a7ce38a42a2600095894a576322562896890340a9704dac4adb,1,GossipCop,gossipcop-894259,dae3c6f525ee2092e59c16db5dc4a1fd469866999b8954da17015ca8f4462128,1,GossipCop–GossipCop,0.8636363636363636
GossipCop,gossipcop-850870,f4845c918a842cccd83be46a0db28139d2b67b9dfa2e5e1601acd1e923414e48,1,GossipCop,gossipcop-854814,6dfda05e1e336843da5371d98802179494b949cc94b3f5e918cd0632244a0120,1,GossipCop–GossipCop,0.7058823529411765
GossipCop,gossipcop-7194230125,c46113ec2ddd168e09a930a287fa3b7a6cc77c012a7f52bab514230a437c59e2,0,GossipCop,gossipcop-946039,0dc65c23a38aafaaffae131677387f9baabe289feda0fdf445a8dc78f55968f2,1,GossipCop–GossipCop,0.7066666666666667
